Título,Preço,Departamento
Gelatina Em Pó Lowçucar Morango Zero De Açúcar 10g,"R$ 19,99",Doces-E-Sobremesas
Geléia Santa Dalfour Sabor Morango 100% Natural 284g,"R$ 6,29",Doces-E-Sobremesas
Geléia Santa Dalfour Sabor Framboesa 100% Natural 284g,"R$ 8,99",Doces-E-Sobremesas
Mel Baldoni Orgânico Squeeze 300g,"R$ 9,89",Doces-E-Sobremesas
Geleia Predilecta Goiaba 230g,"R$ 2,99",Doces-E-Sobremesas
Sagu Oetker Uva 250g,"R$ 2,15",Doces-E-Sobremesas
Bala De Gelatina Fini Tubes Ursinhos 90g,"R$ 18,99",Doces-E-Sobremesas
Gelatina Em Pó Oetker Cereja 20g,"R$ 15,99",Doces-E-Sobremesas
Drops Halls Extra Forte 28g,"R$ 14,99",Doces-E-Sobremesas
Cacau Em Po Nestle Dois Frades 200g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Vitao 60% Cacau Mix Nuts Zero Adição De Açucar 70g,"R$ 3,25",Doces-E-Sobremesas
"Chiclete Trident Tutti-Frutti 25,2g Embalagem Econômica 14 Unid.","R$ 2,49",Doces-E-Sobremesas
Chocolate Hersheys Special Dark Café 60% Cacau 85g,"R$ 36,99",Doces-E-Sobremesas
Coco Em Flocos Sococo Sweet Úmido E Adoçado 100g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Talento Recheado Morango 85g,"R$ 35,99",Doces-E-Sobremesas
Chocolate 5 Star 40g,"R$ 2,99",Doces-E-Sobremesas
Drops Halls Menta 28g,"R$ 5,98",Doces-E-Sobremesas
Bombom Prestigio Sortidos 252g,"R$ 7,69",Doces-E-Sobremesas
Bombom Trento Momentos 192g,"R$ 34,99",Doces-E-Sobremesas
Gelatina Em Po Oetker Uva Diet 12gr,"R$ 34,99",Doces-E-Sobremesas
Chocolate Lacta Ao Leite 34g,"R$ 4,99",Doces-E-Sobremesas
Gelatina Royal Em Pó Morango 25g,"R$ 7,89",Doces-E-Sobremesas
Doce De Leite Linea 210g,"R$ 5,49",Doces-E-Sobremesas
Gelatina Lowçúcar Plus C/ Stevia Uva 10g,"R$ 1,79",Doces-E-Sobremesas
Mel Flores De Laranjeira Baldoni Squeeze 300g,"R$ 1,99",Doces-E-Sobremesas
Bombom Charge Recheio Amendoim Caramelizado 40g,"R$ 6,79",Doces-E-Sobremesas
Mistura Para Bolo De Laranja Oetker Sachê 450gr,"R$ 33,90",Doces-E-Sobremesas
Mistura Para Bolo De Aipim Dona Benta 450gr,"R$ 7,69",Doces-E-Sobremesas
Creme De Leite Quatá Pasteurizado 500g,"R$ 16,49",Doces-E-Sobremesas
Mel Fauna&Flora Flores Silvestres 280g,"R$ 10,99",Doces-E-Sobremesas
Doce De Leite Pinati Sweet C/ Chocolate Meio Amargo S/ Açúcar S/ Glúten 14g,"R$ 5,99",Doces-E-Sobremesas
Chocolate Garoto Crocante 80g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Neugebauer Ao Leite 80g,"R$ 10,89",Doces-E-Sobremesas
Gelatina Em Po Oetker Maracujá 20g,"R$ 5,98",Doces-E-Sobremesas
Bombom Lacta Sonho De Valsa 20g,"R$ 15,99",Doces-E-Sobremesas
Chocolate Branco Arcor 80g,"R$ 1,59",Doces-E-Sobremesas
Creme De Avelã Vitao Zero - 180g,"R$ 15,89",Doces-E-Sobremesas
Mistura Para Bolo De Fubá Dona Benta 450g,"R$ 15,79",Doces-E-Sobremesas
Emulsificante Marvi 200g,"R$ 8,89",Doces-E-Sobremesas
Chocolate Stikadinho 120g,"R$ 2,99",Doces-E-Sobremesas
Mistura Para Bolo De Coco Italac Sache 400g,"R$ 7,89",Doces-E-Sobremesas
Bala Chiclete Dori Bolet Tutti Fruti 100g,"R$ 7,69",Doces-E-Sobremesas
Gelatina Royal Em Pó Sem Sabor Incolor 24g,"R$ 6,89",Doces-E-Sobremesas
Mistura Para Bolo De Coco Cremoso Dr. Oetker Sachê 400g,"R$ 14,99",Doces-E-Sobremesas
Goma De Mascar Mentos Pure Fruit Mint Sem Açúcar Garrafa C/ 5 Unid. 56g,"R$ 14,99",Doces-E-Sobremesas
"Chocholate Tortuguita Ao Leite 15,5g","R$ 10,99",Doces-E-Sobremesas
Chocolate Milka Daim 100g,"R$ 9,99",Doces-E-Sobremesas
Pe De Moleque Falex 500gr,"R$ 14,98",Doces-E-Sobremesas
Chocolate Lacta Ao Leite C/ Recheio De Oreo 90g,"R$ 2,99",Doces-E-Sobremesas
Bombom Prestígio 33g,"R$ 29,90",Doces-E-Sobremesas
Chocolate Garoto Meio Amargo 80g,"R$ 29,90",Doces-E-Sobremesas
Mistura Para Bolo De Baunilha Dona Benta 450gr,"R$ 26,24",Doces-E-Sobremesas
Mistura Para Bolo De Aipim Renata 400g,"R$ 29,90",Doces-E-Sobremesas
Ovo De Páscoa Arcor Tortuguita 45g,"R$ 26,24",Doces-E-Sobremesas
Doce De Leite C/ Ameixa Reserva Minas Pote 400g,"R$ 4,69",Doces-E-Sobremesas
Paçoca Falex Caseira Pacote 400g,"R$ 28,90",Doces-E-Sobremesas
Leite Condensado Piracanjuba Desnatado Light - 395g,"R$ 3,69",Doces-E-Sobremesas
Curau Di Pamonha 400g,"R$ 4,99",Doces-E-Sobremesas
Bombom Chokito 32g,"R$ 14,29",Doces-E-Sobremesas
Pasta De Amendoim Dr. Peanut Doce De Leite Zero Açúcar E S/ Lactose 250g,"R$ 3,65",Doces-E-Sobremesas
Bombom Lindt Milk Lindor Balls 75g,"R$ 13,99",Doces-E-Sobremesas
Chocolate Lindt Lindor 60% Cocoa Extra Dark 100g,"R$ 13,99",Doces-E-Sobremesas
Pasta De Amendoim Dr. Peanut Whey Avelã Zero Açúcar 250g,"R$ 13,99",Doces-E-Sobremesas
Chocolate Lindt Excel 85% Cocoa Rich Dark 100g,"R$ 6,99",Doces-E-Sobremesas
Chocolate Confeito M & M De Chocolate 45g,"R$ 27,90",Doces-E-Sobremesas
Mel Apis Ipe Do Cerrado Sem Gluten Squeeze 520g,"R$ 9,25",Doces-E-Sobremesas
"Creme De Avelã Ioiô Mix Duo - 41,9g","R$ 2,15",Doces-E-Sobremesas
Chocolate Suflair Ao Leite 50g,"R$ 13,49",Doces-E-Sobremesas
Leite Condensado Moça Zero Lactose - 395g,"R$ 4,49",Doces-E-Sobremesas
Bis Xtra Black 45g,"R$ 2,99",Doces-E-Sobremesas
Chocolate Zeromilk 40% Cacau 80g,"R$ 2,99",Doces-E-Sobremesas
Chocolate Zeromilk Crisp 80g,"R$ 2,15",Doces-E-Sobremesas
Fermento Biológico Oetker Instantâneo Sachê 125g,"R$ 8,79",Doces-E-Sobremesas
Bala De Gelatina Fini Tubes Morango Cítrica 80g,"R$ 3,29",Doces-E-Sobremesas
Creme Crocante Ovomaltine Pote 260g,"R$ 25,90",Doces-E-Sobremesas
Bombom Prestigio Maxi 90g,"R$ 7,69",Doces-E-Sobremesas
Drops Halls Morango 28g,"R$ 1,59",Doces-E-Sobremesas
Chocolate Em Pó Kodilar Do Papa 33% Cacau 200g,"R$ 24,99",Doces-E-Sobremesas
Pó Para Pudim Oetker Chocolate 50gr,"R$ 29,89",Doces-E-Sobremesas
Coco Ralado Mais Coco Úmido Adoçado 50g,"R$ 4,99",Doces-E-Sobremesas
Bombom Prestígio Branco 33g,"R$ 3,49",Doces-E-Sobremesas
Drops Halls Cereja 28g,"R$ 24,90",Doces-E-Sobremesas
Cobertura Para Sorvete Marvi Chocolate 190g,"R$ 24,90",Doces-E-Sobremesas
Chocolate Trento Wafer Dark 29g,"R$ 24,90",Doces-E-Sobremesas
Geleia Homemade Frutas Vermelhas Zero 250g,"R$ 24,90",Doces-E-Sobremesas
Mistura Para Bolo De Festa Dona Benta 450g,"R$ 12,39",Doces-E-Sobremesas
"Chocolate Tortuguita Brigadeiro 15,5g","R$ 7,55",Doces-E-Sobremesas
Goiabada Vitao Zero Pote 270g,"R$ 7,29",Doces-E-Sobremesas
Chocobites Framboesa Palanda Chocolate Ao Leite + Chocolate Branco 120g,"R$ 4,89",Doces-E-Sobremesas
Bala 7 Belo Framboesa 100g,"R$ 7,99",Doces-E-Sobremesas
Chocolate Stikadinho Go Morango 40g,"R$ 21,99",Doces-E-Sobremesas
Geléia Linea Framboesa Zero 230g,"R$ 2,99",Doces-E-Sobremesas
Geléia Linea Pimenta Zero 230g,"R$ 5,98",Doces-E-Sobremesas
Chocolate Toblerone Ao Leite 100g,"R$ 19,90",Doces-E-Sobremesas
Gelatina Capilar Salon Line To De Cacho Super Volume 550g,"R$ 2,35",Doces-E-Sobremesas
Doce De Abóbora E Batata Falex Pacote 200g,"R$ 6,89",Doces-E-Sobremesas
Mistura Para Bolo De Chocolate Renata 400g,"R$ 6,89",Doces-E-Sobremesas
Chocolate Hersheys Coffee Creations Caramel Macchiato 85g,"R$ 2,29",Doces-E-Sobremesas
Chocolate Neugebauer Napolitano 70g,"R$ 2,29",Doces-E-Sobremesas
Chocolate Confeito M & M De Chocolate - 80g,"R$ 4,49",Doces-E-Sobremesas
Geléia De Goiaba Homemade 320g,"R$ 1,85",Doces-E-Sobremesas
"Goma De Mascar Mentos Pure Fruit Morango Sem Açúcar C/ 5 Unid. 8,5g","R$ 10,99",Doces-E-Sobremesas
Mistura Para Bolo De Churros Oetker Sachê 450g,"R$ 21,90",Doces-E-Sobremesas
Ferrero Rocher Tablete - Branco 90g,"R$ 3,15",Doces-E-Sobremesas
Stick Wafer Lacta Ouro Branco Pacote 25g,"R$ 3,15",Doces-E-Sobremesas
Mistura Para Bolo De Cenoura Renata 400g,"R$ 5,29",Doces-E-Sobremesas
Mistura Para Bolo De Laranja Renata 400g,"R$ 20,99",Doces-E-Sobremesas
"Pastilha Tic Tac Menta 14,5g","R$ 20,90",Doces-E-Sobremesas
"Pastilha Tic Tac Laranja 14,5g","R$ 2,29",Doces-E-Sobremesas
Chocolate Talento Amêndoas E Passas 85g,"R$ 19,99",Doces-E-Sobremesas
Gelatina Linea Uva Zero 10g,"R$ 19,99",Doces-E-Sobremesas
Pastilha Garoto Hortelã 17g,"R$ 19,99",Doces-E-Sobremesas
Chocolate Arcor Inspiration 70% Cacau Espresso 80g,"R$ 19,99",Doces-E-Sobremesas
Geleia De Pimenta Homemade 320gr,"R$ 9,99",Doces-E-Sobremesas
Chiclete Trident Hortelã Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 9,99",Doces-E-Sobremesas
Chiclete Trident Menta Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 9,99",Doces-E-Sobremesas
Mistura Para Bolo De Caneca Oetker Brigadeiro 70g,"R$ 4,99",Doces-E-Sobremesas
Cereja Em Calda Marrasquino Cepêra Vidro 150g,"R$ 3,99",Doces-E-Sobremesas
Chocolate Ferrero Raffaello 90g C/ 9 Unid.,"R$ 4,69",Doces-E-Sobremesas
"Pastilha Tic Tac Frutas 14,5g","R$ 4,99",Doces-E-Sobremesas
Chocolate Vitao Cappuccino Zero Adição De Açucares - 22g,"R$ 18,99",Doces-E-Sobremesas
Chocolate Vitao Café Espresso Zero Adição De Açucares - 70g,"R$ 6,29",Doces-E-Sobremesas
Chocolate Vitao Branco Cookies'N Cream Zero Adição De Açúcar 70g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Vitao Branco Morango E Cranberry Zero Adição De De Açúcar 70g,"R$ 3,15",Doces-E-Sobremesas
Gelatina Em Pó Oetker Sem Sabor Vermelha - 24g,"R$ 18,39",Doces-E-Sobremesas
Bombom Arcor Bon O Bon Mix 165g,"R$ 4,59",Doces-E-Sobremesas
Pote Plástico Plásutil Gelatina 3 Peças,"R$ 6,99",Doces-E-Sobremesas
Bala 7 Belo Iogurte 100g,"R$ 6,49",Doces-E-Sobremesas
Doce De Mocotó Kamoká 120g,"R$ 8,99",Doces-E-Sobremesas
Chocolate Confeito M&M Pipoca 35g,"R$ 8,99",Doces-E-Sobremesas
Chocolate Hersheys Mais Pipoca 102g,"R$ 4,49",Doces-E-Sobremesas
Chocolate Garoto Trio Leite Recheio Prestigio Biscoito Chocolate 90g,"R$ 5,98",Doces-E-Sobremesas
"Bombom Garoto Serenata De Amor Sortidos 210,7g","R$ 8,79",Doces-E-Sobremesas
Bala Butter Toffees Intense Pistache Com Recheio De Chocolate 53% Cacau Pacote 90g,"R$ 4,39",Doces-E-Sobremesas
Bala Dori Hortelã Mint 100g,"R$ 4,39",Doces-E-Sobremesas
Chiclete Trident Xsenses Cereja Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 8,69",Doces-E-Sobremesas
Geleia De Framboesa Red Velvet Homemade Sensações 180g,"R$ 6,99",Doces-E-Sobremesas
Pó Para Flan Oetker Baunilha 30g,"R$ 2,99",Doces-E-Sobremesas
Chocolate Kinder Bueno White C/ 2 Unid. 39g,"R$ 5,99",Doces-E-Sobremesas
"Chocolate Ferrero Rocher C/ 3 Unid. 37,5g","R$ 16,39",Doces-E-Sobremesas
Mistura Para Bolo De Coco União 400g,"R$ 4,09",Doces-E-Sobremesas
Bala De Gelatina Fini Beijos 35g,"R$ 2,15",Doces-E-Sobremesas
Mistura Para Bolo De Milho Cremoso Oetker Sachê 400g,"R$ 15,99",Doces-E-Sobremesas
Cobertura Para Sorvete Marvi Brigadeiro 190g,"R$ 15,99",Doces-E-Sobremesas
"Bala Drops Mentos Stick Fruit 37,5g","R$ 7,99",Doces-E-Sobremesas
Bala Fruittella Morango 41g,"R$ 15,99",Doces-E-Sobremesas
Chocolate Classic Prestigio - 80g,"R$ 15,99",Doces-E-Sobremesas
Bala Macia Bubbaloo Tutti-Frutti - 75g,"R$ 7,99",Doces-E-Sobremesas
Bombom Prestígio Doce De Leite 33g,"R$ 11,99",Doces-E-Sobremesas
Mistura Para Bolo De Chocolate Italac Sachê 400g,"R$ 8,69",Doces-E-Sobremesas
"Bis Branco 100,8g C/ 3 Unid.","R$ 15,89",Doces-E-Sobremesas
Chocolate Tortuguita Chocovinhos 50g,"R$ 15,89",Doces-E-Sobremesas
Drops Halls Melancia 28g,"R$ 7,89",Doces-E-Sobremesas
Chocolate Em Pó Dr. Oetker Decor Festa - 200g,"R$ 3,89",Doces-E-Sobremesas
Cocada Cremosa Reserva De Minas 420g,"R$ 15,89",Doces-E-Sobremesas
Cobertura Para Sorvete Dr. Oetker Caramelo - 190g,"R$ 15,45",Doces-E-Sobremesas
Chocolate Laciella Branco Zero Açúcar 80g,"R$ 14,99",Doces-E-Sobremesas
Chiclete Mentos Gfa Vitamins - 56g,"R$ 7,45",Doces-E-Sobremesas
Mistura Para Bolo Fleischmann Petit Gâteau Sachê 350g,"R$ 4,99",Doces-E-Sobremesas
Doce Do Coco Sococo Queimado - 335g,"R$ 6,99",Doces-E-Sobremesas
Chocolate Alpino White Top 85g,"R$ 14,49",Doces-E-Sobremesas
Chocolate Ao Leite Milka Bubbly 90g,"R$ 3,29",Doces-E-Sobremesas
Chocolate Importado Milka Caramelo 100g,"R$ 14,29",Doces-E-Sobremesas
Cobertura Para Sorvete Marvi Caramelo 190g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Snickers Mousse De Maracujá - 42g,"R$ 11,85",Doces-E-Sobremesas
Chocolate Milka C/ Nuts 100g,"R$ 6,99",Doces-E-Sobremesas
Pasta De Amendoim Natural Life Integral Sem Gluten Pote 300g,"R$ 6,99",Doces-E-Sobremesas
Chocolate Garoto Trio Leite Recheio De Biscoito Negresco 90g,"R$ 18,99",Doces-E-Sobremesas
Goiabada Cascão Falex Pacote 500g,"R$ 6,89",Doces-E-Sobremesas
Goiabada Predilecta Turma Da Mônica Barra 300g,"R$ 13,49",Doces-E-Sobremesas
Chocolate Hersheys Mais Cookies'N Creme 102g,"R$ 3,15",Doces-E-Sobremesas
Chiclete Salada De Frutas Fini Pacote 80g,"R$ 2,69",Doces-E-Sobremesas
Chocolate Kinder Chocolate 75g,"R$ 4,39",Doces-E-Sobremesas
Chocolate Trento Wafer Chocolate 29g,"R$ 10,99",Doces-E-Sobremesas
Chocolate Classic Duo Cookie - 150g,"R$ 11,99",Doces-E-Sobremesas
Bala Recheada Dori Lua Cheia Frutas 100g,"R$ 11,90",Doces-E-Sobremesas
Chocolate Garoto Crocante 150g,"R$ 12,89",Doces-E-Sobremesas
Marshmallow Fini Torção 80g,"R$ 11,85",Doces-E-Sobremesas
Creme Para Chantily Oetker Decorfesta - 200ml,"R$ 5,49",Doces-E-Sobremesas
Waffle Forno De Minas Integral Light - 280g,"R$ 12,39",Doces-E-Sobremesas
Mistura Para Bolo De Limão Renata 400g,"R$ 12,29",Doces-E-Sobremesas
Geleia De Morango Reserva De Minas Vidro 240gr,"R$ 14,69",Doces-E-Sobremesas
Chiclete Trident Melância Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 2,15",Doces-E-Sobremesas
Bala 7 Belo Framboesa 40g,"R$ 11,99",Doces-E-Sobremesas
"Bala Drops Mentos Stick Mint 37,5g","R$ 11,99",Doces-E-Sobremesas
Chocolate 1891 Avelã 55% Cacau 90g,"R$ 11,99",Doces-E-Sobremesas
Confeito M&M Crispy 120g,"R$ 5,99",Doces-E-Sobremesas
Paçoca Paçoquita Rolha Embalada 150g,"R$ 3,99",Doces-E-Sobremesas
Coco Em Flocos Sococo Flococo Integral Desidratado 100g,"R$ 11,89",Doces-E-Sobremesas
Chocolate Garoto Negresco 150g,"R$ 11,89",Doces-E-Sobremesas
Chocolate Neugebauer Ao Leite Com Amendoim 80g,"R$ 11,79",Doces-E-Sobremesas
Doce De Abóbora Falex Pacote 200g,"R$ 11,79",Doces-E-Sobremesas
Geleia De Amora Turma Da Monica Purifruti 230gr,"R$ 3,15",Doces-E-Sobremesas
Marshmallow Fini Para Fondue 200g,"R$ 5,99",Doces-E-Sobremesas
Bala Halls Uva Verde 28g,"R$ 6,99",Doces-E-Sobremesas
Mistura Para Bolo Fleischmann Cremoso Cheesecake Sachê 390g,"R$ 6,99",Doces-E-Sobremesas
Mistura Para Bolo Fleischmann Cremoso Torta De Limão Sachê 390g,"R$ 11,49",Doces-E-Sobremesas
"Chocolate Tortuguita Vibes 134,5g","R$ 3,25",Doces-E-Sobremesas
Bala De Gelatina Haribo Cream Kiss 80g,"R$ 5,59",Doces-E-Sobremesas
Bombom Twix Triplo Chocolate 40g,"R$ 5,59",Doces-E-Sobremesas
Chocolate Prestígio Ao Leite C/ 6 Unid. 114g,"R$ 10,99",Doces-E-Sobremesas
Chocolate Chokito C/ 6 Unid. 114gr,"R$ 10,99",Doces-E-Sobremesas
"Bala Mentos Stick Fruit C/ 3 Unid. 112,5g","R$ 10,99",Doces-E-Sobremesas
"Bala Mentos Stick Rainbow Com 3 Unidades 112,5g","R$ 10,99",Doces-E-Sobremesas
Chiclete Trident Xsenses Acid Blueberry Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 14,69",Doces-E-Sobremesas
Mistura Para Bolo De Limão Italac Sachê 400g,"R$ 10,99",Doces-E-Sobremesas
"Bala Macia Bubbaloo Morango Azedinha - 82,5g","R$ 5,49",Doces-E-Sobremesas
"Bala Macia Bubbaloo Mix Azedinha - 82,5g","R$ 3,15",Doces-E-Sobremesas
Goiabada Cremosa Predilecta Pote 230gr,"R$ 5,29",Doces-E-Sobremesas
Chocolate Lacta Diamante Negro 28g,"R$ 10,49",Doces-E-Sobremesas
Pó Para Pudim Lowçucar Chocolate Zero De Açúcar 30g,"R$ 10,39",Doces-E-Sobremesas
Pó Para Pudim Lowçúcar Coco Zero De Açúcar 30g,"R$ 10,29",Doces-E-Sobremesas
Chiclete Plutonita Língua Ácida 180g,"R$ 9,99",Doces-E-Sobremesas
Aroma Fleischmann Gran Finale Baunilha - 30ml,"R$ 9,99",Doces-E-Sobremesas
Confeito Dr. Oetker De Coração Gotinhas Chocolate 80g,"R$ 12,29",Doces-E-Sobremesas
Chiclete Plutonita Abraço Congelante 180g,"R$ 12,29",Doces-E-Sobremesas
Chocolate Lacta Diamante Negro Tamanho Família 145g,"R$ 9,99",Doces-E-Sobremesas
Chocolate Arcor Inspiration 70% Cacau Caramelo Macchiato 80g,"R$ 9,99",Doces-E-Sobremesas
Bala Butter Toffees Intense Barista Expresso Caramel Pacote 90g,"R$ 10,99",Doces-E-Sobremesas
Chiclete Trident Morango Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 4,99",Doces-E-Sobremesas
Mistura Para Bolo De Caneca Brownie Oetker 70gr,"R$ 4,99",Doces-E-Sobremesas
Pó Para Sorvete Oetker Morango 150g,"R$ 2,29",Doces-E-Sobremesas
Chocolate Kinder Ovo Roxo 1 Uni 20g,"R$ 9,49",Doces-E-Sobremesas
Goiabada Predilecta Turma Da Mônica Pote 250g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Kinder Joy 1 Uni 20g,"R$ 4,59",Doces-E-Sobremesas
Leite De Coco Sococo Light Vidro 200ml,"R$ 8,99",Doces-E-Sobremesas
Geleia De Goiaba Turma Da Monica Purifruti 230gr,"R$ 8,99",Doces-E-Sobremesas
Geleia De Uva Turma Da Monica Purifruti 230gr,"R$ 2,99",Doces-E-Sobremesas
Mistura Pra Bolo Lowçucar Chocolate Zero150g,"R$ 2,99",Doces-E-Sobremesas
Mistura Para Bolo Lowçucar Baunilha Zero 150g,"R$ 7,69",Doces-E-Sobremesas
Chocolate Bibs Amendoim 140g,"R$ 5,98",Doces-E-Sobremesas
Pé De Moleque Pinati Sweet Com Chocolate Meio Amargo S/ Açúcar S/ Glúten 14g,"R$ 8,59",Doces-E-Sobremesas
Bala De Gelatina Docile Mix De Frutas 70g,"R$ 8,49",Doces-E-Sobremesas
"Pastilha Tic Tac Morango 14,5g","R$ 7,99",Doces-E-Sobremesas
Pó Para Chantilly Oetker Chanti-Neve - 50g,"R$ 7,89",Doces-E-Sobremesas
Gelatina Lowçúcar Plus C/ Stevia Morango 10g,"R$ 7,89",Doces-E-Sobremesas
Chocolate Granulado Dori Colorido 120g,"R$ 7,89",Doces-E-Sobremesas
Mistura Para Bolinho De Chuva Dona Benta Banana Sachê 260g,"R$ 3,89",Doces-E-Sobremesas
Bala Fruit-Tella Morango - 92g,"R$ 6,99",Doces-E-Sobremesas
Bala Gelatina Fini Tubes Desenrola & Estika Tutti Fruti 27g,"R$ 7,49",Doces-E-Sobremesas
"Chiclete Mentos Cool White Blue Raspberry 8,5g","R$ 4,99",Doces-E-Sobremesas
Mistura Para Bolo De Milho Verde Dona Benta 450gr,"R$ 2,49",Doces-E-Sobremesas
Mistura Para Bolo De Aipim Cremoso Oetker Sache 400g,"R$ 4,99",Doces-E-Sobremesas
Bala De Banana Falex Sem Açúcar 140g,"R$ 4,99",Doces-E-Sobremesas
Creme De Leite Itambé Lata 300g,"R$ 6,99",Doces-E-Sobremesas
Mistura Para Bolo Fleischmann Chocolate Sachê 390g,"R$ 2,29",Doces-E-Sobremesas
Chocolate Garoto Branco 80g,"R$ 6,59",Doces-E-Sobremesas
Chocolate Arcor Special Castanha Do Pará E Amendoim 70% Cacau - 60g,"R$ 5,49",Doces-E-Sobremesas
Chocolate Garoto Ao Leite 80g,"R$ 1,59",Doces-E-Sobremesas
Chiclete Bubbaloo Tutti-Frutti 50g Pacote C/ 10 Unid. De 5g,"R$ 6,29",Doces-E-Sobremesas
Chiclete Ácido Melancia Fini Pacote 80g,"R$ 7,55",Doces-E-Sobremesas
"Chocolate Talento Artesão Ao Leite Castanha De Caju, Castanha Do Pará E Nibs De Cacau 75g","R$ 3,15",Doces-E-Sobremesas
Chocolate Talento Dark Caramelo Salgado 75gr,"R$ 4,99",Doces-E-Sobremesas
Geleia De Frutas Falex Pacote 200g,"R$ 5,99",Doces-E-Sobremesas
Chocolate Kinder Tronky 18g,"R$ 5,99",Doces-E-Sobremesas
Gelatina Em Pó Royal Cereja 25g,"R$ 5,99",Doces-E-Sobremesas
Bala Bola 7 Iogurte 600g,"R$ 2,99",Doces-E-Sobremesas
Bala Freegells Menta 475g,"R$ 5,98",Doces-E-Sobremesas
Chocolate Vitao Meio Amargo Zero Adição De Açúcares 22g,"R$ 5,98",Doces-E-Sobremesas
Chocolate Garoto Trio Leite Recheio De Biscoito Bono 90g,"R$ 6,89",Doces-E-Sobremesas
Chiclete Big Big Bigão Tutti Frutti 29g,"R$ 5,49",Doces-E-Sobremesas
Chocolate Snickers Duo 78g,"R$ 5,49",Doces-E-Sobremesas
Chocolate Neugebauer Branco Com Cookies 80g,"R$ 5,49",Doces-E-Sobremesas
"Chocolate Tortuguita Branca 15,5g","R$ 3,15",Doces-E-Sobremesas
Chocolate Granulado Kisabor Macio 150g,"R$ 2,59",Doces-E-Sobremesas
Mistura Para Bolo De Brigadeiro Renata 400g,"R$ 4,99",Doces-E-Sobremesas
Chiclete Trident Xsenses Herbal Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 4,99",Doces-E-Sobremesas
Bala Docile Canudinho Aquarela 70g,"R$ 4,69",Doces-E-Sobremesas
Paçoca Falex Caseira Pacote 200g,"R$ 4,99",Doces-E-Sobremesas
Bala De Gelatina Haribo Sweet Banana - 80g,"R$ 4,99",Doces-E-Sobremesas
Bala De Gelatina Haribo Hot Wheels Frutas - 80g,"R$ 4,99",Doces-E-Sobremesas
Bala Gelatina Fini Tubes Gigante Morango 27g,"R$ 4,99",Doces-E-Sobremesas
Mistura Para Bolo De Baunilha Oetker Sache 450gr,"R$ 2,49",Doces-E-Sobremesas
Mistura Para Bolo De Coco Oetker Sachê 450g,"R$ 4,79",Doces-E-Sobremesas
Mistura Para Bolo De Abacaxi Renata 400g,"R$ 4,59",Doces-E-Sobremesas
Bala Butter Toffees Intense Barista Macchiato Pacote 90g,"R$ 4,49",Doces-E-Sobremesas
Chocolate Granulado Dr. Oetker De Coração Crocante 130g,"R$ 4,69",Doces-E-Sobremesas
Doce De Amendoim Falex Tipo Pilão - 100g,"R$ 3,99",Doces-E-Sobremesas
Chiclete Trident Tutti-Frutti Sem Açúcar 8g Embalagem C/ 5 Unid.,"R$ 3,49",Doces-E-Sobremesas
"Chocolate Ao Leite Com Recheio Ao Leite Kinder 12,5g","R$ 3,25",Doces-E-Sobremesas
Doce De Leite Pinati Sweet Brigadeiro C/ Cobertura De Chocolate Meio Amargo S/ Açúcar S/ Glúten 14g,"R$ 2,99",Doces-E-Sobremesas
Bombom B.Nana Amendoim C/ Chocolate Vegano 30g,"R$ 4,69",Doces-E-Sobremesas
Chocolate Confeito M&M Crispy 35g,"R$ 2,99",Doces-E-Sobremesas
Chocolate Hersheys Mais Ao Leite 102g,"R$ 2,99",Doces-E-Sobremesas
Cocadinha Pinati Sweet Brigadeiro C/ Chocolate Meio Amargo S/ Açúcar S/ Glúten 14g,"R$ 0,99",Doces-E-Sobremesas
Bala Freegells Extra Eucalipto 584g,"R$ 3,49",Doces-E-Sobremesas
Chocolate Hersheys Mais Triplo Chocolate 102g,"R$ 3,15",Doces-E-Sobremesas
Gelatina Em Pó Royal Uva 25g,"R$ 1,85",Doces-E-Sobremesas
Torrone Montevergine Castanha De Caju 90g,"R$ 13,55",Doces-E-Sobremesas
Chocolate Granulado Dori Mesclado 120g,"R$ 27,90",Doces-E-Sobremesas
Bala Dori Regaliz Tubo Morango 70g,"R$ 19,99",Doces-E-Sobremesas
Chocolate Confeito M&M Amendoim 45g,"R$ 26,24",Doces-E-Sobremesas
Gelatina Oetker Zero Limão 12g,"R$ 89,99",Doces-E-Sobremesas
Chocolate Arcor Block Ao Leite C/ Amendoim 38g,"R$ 4,99",Doces-E-Sobremesas
Chocolate Lacta Laka 28g,"R$ 4,79",Doces-E-Sobremesas
Bala Gelatina Fini Tubes Gigante Twister 27g,"R$ 4,49",Doces-E-Sobremesas
